Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
1991,24,1485,PHO,Phoenix Suns,Edward Arnet Johnson,"May 1, 1959",31.0,NBA,SG,15.0,0.0,312.0,88.0,186.0,0.47,6.0,21.0,0.29,82.0,165.0,0.5,0.49,21.0,29.0,0.72,16.0,30.0,46.0,17.0,9.0,2.0,24.0,37.0,203.0,0.0
1991,21,1485,SEA,Seattle Supersonics,Edward Arnet Johnson,"May 1, 1959",31.0,NBA,SG,66.0,27.0,1773.0,455.0,936.0,0.49,33.0,99.0,0.33,422.0,837.0,0.5,0.5,208.0,228.0,0.91,91.0,134.0,225.0,94.0,49.0,7.0,98.0,144.0,1151.0,0.0
1992,21,1485,SEA,Seattle Supersonics,Edward Arnet Johnson,"May 1, 1959",32.0,NBA,SF,81.0,19.0,2366.0,534.0,1164.0,0.46,27.0,107.0,0.25,507.0,1057.0,0.48,0.47,291.0,338.0,0.86,118.0,174.0,292.0,161.0,55.0,11.0,130.0,199.0,1386.0,0.0
1993,21,1485,SEA,Seattle Supersonics,Edward Arnet Johnson,"May 1, 1959",33.0,NBA,SF,82.0,0.0,1869.0,463.0,991.0,0.47,17.0,56.0,0.3,446.0,935.0,0.48,0.48,234.0,257.0,0.91,124.0,148.0,272.0,135.0,36.0,4.0,134.0,173.0,1177.0,0.0
1994,4,1485,CHO,Charlotte Hornets,Edward Arnet Johnson,"May 1, 1959",34.0,NBA,SF,73.0,27.0,1460.0,339.0,738.0,0.46,59.0,150.0,0.39,280.0,588.0,0.48,0.5,99.0,127.0,0.78,80.0,144.0,224.0,125.0,36.0,8.0,84.0,143.0,836.0,0.0
1996,12,1485,IND,Indiana Pacers,Edward Arnet Johnson,"May 1, 1959",36.0,NBA,SF,62.0,1.0,1002.0,180.0,436.0,0.41,45.0,128.0,0.35,135.0,308.0,0.44,0.46,70.0,79.0,0.89,45.0,108.0,153.0,69.0,20.0,4.0,56.0,104.0,475.0,0.0
1997,31,1485,TOT,Total After Trade,Edward Arnet Johnson,"May 1, 1959",37.0,NBA,SF,52.0,2.0,913.0,160.0,362.0,0.44,49.0,131.0,0.37,111.0,231.0,0.48,0.51,55.0,68.0,0.81,27.0,111.0,138.0,52.0,15.0,2.0,47.0,81.0,424.0,0.0
1997,12,1485,IND,Indiana Pacers,Edward Arnet Johnson,"May 1, 1959",37.0,NBA,SF,28.0,0.0,306.0,59.0,136.0,0.43,9.0,28.0,0.32,50.0,108.0,0.46,0.47,20.0,27.0,0.74,3.0,37.0,40.0,17.0,5.0,1.0,17.0,33.0,147.0,0.0
1997,11,1485,HOU,Houston Rockets,Edward Arnet Johnson,"May 1, 1959",37.0,NBA,SF,24.0,2.0,607.0,101.0,226.0,0.45,40.0,103.0,0.39,61.0,123.0,0.5,0.54,35.0,41.0,0.85,24.0,74.0,98.0,35.0,10.0,1.0,30.0,48.0,277.0,0.0
1998,11,1485,HOU,Houston Rockets,Edward Arnet Johnson,"May 1, 1959",38.0,NBA,SF,75.0,1.0,1490.0,227.0,544.0,0.42,66.0,198.0,0.33,161.0,346.0,0.46,0.48,113.0,136.0,0.83,50.0,103.0,153.0,88.0,32.0,3.0,62.0,89.0,633.0,0.0
1999,11,1485,HOU,Houston Rockets,Edward Arnet Johnson,"May 1, 1959",39.0,NBA,SF,3.0,0.0,18.0,6.0,13.0,0.46,0.0,1.0,0.0,6.0,12.0,0.5,0.46,0.0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,2.0,3.0,12.0,0.0
