SEASON,TEAM ID,TEAM,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2000,24,PHO,82,241.5,37.7,82.6,0.46,5.6,15.2,0.37,32.1,67.4,0.48,17.9,23.6,0.76,12.5,31.2,43.7,25.6,9.1,5.3,16.7,24.1,98.9
2000,18,MIN,82,242.7,39.3,84.3,0.47,3.0,8.7,0.35,36.3,75.5,0.48,16.8,21.6,0.78,12.4,30.1,42.5,26.9,7.6,5.4,13.9,23.3,98.5
2000,4,CHO,82,241.2,35.8,79.7,0.45,4.1,12.2,0.34,31.7,67.5,0.47,22.7,30.0,0.76,10.8,32.1,42.9,24.7,8.9,5.9,14.7,20.4,98.4
2000,3,NJN,82,241.8,36.3,83.9,0.43,5.8,16.8,0.35,30.5,67.2,0.45,19.5,24.9,0.78,12.7,28.2,40.9,20.6,8.8,4.8,13.6,23.3,98.0
2000,25,POR,82,241.2,36.8,78.4,0.47,5.0,13.8,0.36,31.9,64.7,0.49,18.8,24.7,0.76,11.8,31.2,43.0,23.5,7.7,4.8,15.2,22.7,97.5
2000,28,TOR,82,240.9,36.3,83.9,0.43,5.2,14.3,0.36,31.2,69.6,0.45,19.3,25.2,0.76,13.4,29.9,43.3,23.7,8.1,6.6,13.9,24.3,97.2
2000,6,CLE,82,242.1,36.3,82.1,0.44,4.2,11.2,0.37,32.1,70.9,0.45,20.2,26.9,0.75,12.3,30.5,42.8,23.7,8.7,4.4,17.4,27.1,97.0
2000,30,WAS,82,241.5,36.7,81.5,0.45,4.1,10.9,0.38,32.6,70.6,0.46,19.1,25.7,0.74,13.0,29.7,42.7,21.6,7.2,4.7,16.1,26.2,96.6
2000,29,UTA,82,240.9,36.1,77.8,0.46,4.0,10.4,0.38,32.1,67.4,0.48,20.3,26.2,0.77,11.4,29.6,41.0,24.9,7.7,5.4,14.9,24.5,96.5
2000,27,SAS,82,242.1,36.0,78.0,0.46,4.0,10.8,0.37,32.0,67.2,0.48,20.1,27.0,0.75,11.3,32.5,43.8,22.2,7.5,6.7,15.0,20.9,96.2
2000,10,GSW,82,240.9,36.5,87.1,0.42,4.2,13.0,0.32,32.3,74.0,0.44,18.3,26.2,0.7,15.9,29.7,45.6,22.6,8.9,4.3,15.9,24.9,95.5
2000,23,PHI,82,241.8,36.5,82.6,0.44,2.5,7.8,0.32,34.0,74.8,0.45,19.2,27.1,0.71,14.0,30.1,44.1,22.2,9.6,4.7,15.7,23.6,94.8
2000,16,MIA,82,241.8,36.3,78.8,0.46,5.4,14.7,0.37,30.8,64.1,0.48,16.4,22.3,0.74,11.2,31.9,43.2,23.5,7.1,6.4,15.0,23.7,94.4
2000,1,ALT,82,241.8,36.6,83.0,0.44,3.1,9.9,0.32,33.4,73.1,0.46,18.0,24.2,0.74,14.0,31.3,45.3,18.9,6.1,5.6,15.4,21.0,94.3
2000,15,VAN,82,242.1,35.3,78.5,0.45,4.0,11.0,0.36,31.3,67.6,0.46,19.4,25.1,0.77,12.3,28.3,40.6,20.7,7.4,4.2,16.8,22.9,93.9
2000,20,NYK,82,241.8,35.3,77.7,0.46,4.3,11.4,0.38,31.0,66.3,0.47,17.2,22.0,0.78,9.8,30.7,40.5,19.4,6.3,4.3,14.6,24.2,92.1
2000,13,LAC,82,240.3,35.1,82.4,0.43,5.2,15.5,0.34,29.9,67.0,0.45,16.6,22.3,0.75,11.6,29.0,40.6,18.0,7.0,6.0,16.2,22.2,92.0
2000,5,CHI,82,241.5,31.3,75.4,0.42,4.1,12.6,0.33,27.1,62.8,0.43,18.1,25.5,0.71,12.6,28.3,40.9,20.1,7.9,4.7,19.0,23.3,84.8
