Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
2012,19,105,NOH,New Orleans Hornets,26.0,NBA,SF,41.0,41.0,1350.0,168.0,403.0,0.42,29.0,87.0,0.33,139.0,316.0,0.44,0.45,79.0,102.0,0.78,41.0,174.0,215.0,135.0,69.0,25.0,76.0,73.0,444.0,,0.0
2013,30,105,WAS,Washington Wizards,27.0,NBA,SF,56.0,15.0,1471.0,188.0,451.0,0.42,76.0,209.0,0.36,112.0,242.0,0.46,0.5,78.0,95.0,0.82,44.0,222.0,266.0,113.0,72.0,20.0,84.0,72.0,530.0,,0.0
2014,30,105,WAS,Washington Wizards,28.0,NBA,SF,77.0,77.0,2723.0,389.0,853.0,0.46,180.0,442.0,0.41,209.0,411.0,0.51,0.56,149.0,193.0,0.77,99.0,376.0,475.0,191.0,126.0,20.0,132.0,179.0,1107.0,,0.0
2015,11,105,HOU,Houston Rockets,29.0,NBA,SF,82.0,82.0,2930.0,366.0,910.0,0.4,194.0,555.0,0.35,172.0,355.0,0.48,0.51,122.0,143.0,0.85,77.0,382.0,459.0,209.0,152.0,17.0,141.0,186.0,1048.0,,0.0
2016,11,105,HOU,Houston Rockets,30.0,NBA,SF,81.0,81.0,2859.0,357.0,859.0,0.42,185.0,499.0,0.37,172.0,360.0,0.48,0.52,126.0,161.0,0.78,67.0,299.0,366.0,188.0,160.0,26.0,113.0,177.0,1025.0,,0.0
2017,11,105,HOU,Houston Rockets,31.0,NBA,SF,80.0,80.0,2773.0,326.0,798.0,0.41,191.0,555.0,0.34,135.0,243.0,0.56,0.53,93.0,126.0,0.74,54.0,404.0,458.0,175.0,147.0,20.0,73.0,133.0,936.0,,0.0
2018,11,105,HOU,Houston Rockets,32.0,NBA,SF,67.0,67.0,2269.0,268.0,651.0,0.41,170.0,462.0,0.37,98.0,189.0,0.52,0.54,76.0,89.0,0.85,33.0,261.0,294.0,105.0,98.0,13.0,52.0,132.0,782.0,,0.0
2019,31,105,TOT,Total After Trade,33.0,NBA,SF,69.0,69.0,2349.0,294.0,736.0,0.4,145.0,434.0,0.33,149.0,302.0,0.49,0.5,130.0,164.0,0.79,50.0,321.0,371.0,252.0,91.0,21.0,106.0,130.0,863.0,,0.0
2019,24,105,PHO,Phoenix Suns,33.0,NBA,SF,26.0,26.0,884.0,86.0,227.0,0.38,50.0,139.0,0.36,36.0,88.0,0.41,0.49,36.0,43.0,0.84,16.0,129.0,145.0,87.0,38.0,8.0,39.0,44.0,258.0,,0.0
2019,30,105,WAS,Washington Wizards,33.0,NBA,SF,43.0,43.0,1465.0,208.0,509.0,0.41,95.0,295.0,0.32,113.0,214.0,0.53,0.5,94.0,121.0,0.78,34.0,192.0,226.0,165.0,53.0,13.0,67.0,86.0,605.0,,0.0
2020,31,105,TOT,Total After Trade,34.0,NBA,SF,53.0,21.0,1493.0,142.0,324.0,0.44,77.0,207.0,0.37,65.0,117.0,0.56,0.56,62.0,74.0,0.84,34.0,212.0,246.0,91.0,69.0,15.0,56.0,111.0,423.0,,0.0
2020,26,105,SAC,Sacramento Kings,34.0,NBA,SF,32.0,0.0,791.0,64.0,165.0,0.39,43.0,122.0,0.35,21.0,43.0,0.49,0.52,21.0,27.0,0.78,21.0,125.0,146.0,50.0,35.0,7.0,28.0,63.0,192.0,,0.0
2020,25,105,POR,Portland Trail Blazers,34.0,NBA,SF,21.0,21.0,702.0,78.0,159.0,0.49,34.0,85.0,0.4,44.0,74.0,0.6,0.6,41.0,47.0,0.87,13.0,87.0,100.0,41.0,34.0,8.0,28.0,48.0,231.0,,0.0
