Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2009,10,625,GSW,Golden State Warriors,28.0,NBA,PG,54.0,54.0,2087.0,8.1,20.0,0.41,2.5,7.4,0.34,5.6,12.6,0.45,6.2,7.0,0.89,0.5,3.6,4.1,5.6,1.1,0.3,2.9,1.9,24.9,,110.0,117.0
2010,1,625,ATL,Atlanta Hawks,29.0,NBA,SG,79.0,0.0,2460.0,10.7,23.9,0.45,3.5,9.2,0.38,7.2,14.7,0.49,5.8,6.8,0.86,0.7,3.6,4.4,5.2,1.3,0.3,3.0,2.9,30.9,,114.0,110.0
2011,1,625,ATL,Atlanta Hawks,30.0,NBA,SG,76.0,0.0,2297.0,8.6,20.4,0.42,2.8,8.2,0.34,5.8,12.3,0.47,5.2,6.1,0.85,0.5,2.5,3.0,5.6,1.3,0.3,3.4,2.3,25.2,,105.0,111.0
2012,25,625,POR,Portland Trail Blazers,31.0,NBA,PG,60.0,6.0,1613.0,9.2,24.0,0.38,2.6,8.5,0.31,6.6,15.6,0.43,6.2,6.7,0.93,0.5,3.3,3.8,6.2,1.8,0.5,3.6,2.4,27.3,,102.0,109.0
2013,13,625,LAC,Los Angeles Clippers,32.0,NBA,SG,76.0,0.0,2230.0,10.5,24.0,0.44,3.5,9.4,0.38,7.0,14.6,0.48,5.1,5.9,0.87,0.5,2.5,3.0,4.6,1.9,0.3,3.4,1.7,29.6,,109.0,108.0
2014,13,625,LAC,Los Angeles Clippers,33.0,NBA,SG,69.0,24.0,2094.0,10.1,24.2,0.42,3.8,10.7,0.36,6.2,13.5,0.46,6.7,7.7,0.87,0.8,3.0,3.8,5.3,1.4,0.3,3.2,2.9,30.6,,110.0,109.0
2015,13,625,LAC,Los Angeles Clippers,34.0,NBA,SG,64.0,4.0,1703.0,9.9,25.0,0.4,3.5,10.8,0.33,6.3,14.1,0.45,6.8,7.5,0.9,0.5,3.2,3.7,4.7,1.8,0.4,2.7,3.2,30.1,,106.0,109.0
2016,13,625,LAC,Los Angeles Clippers,35.0,NBA,SG,79.0,5.0,2126.0,8.9,22.1,0.4,2.8,8.1,0.34,6.2,14.0,0.44,5.8,6.4,0.9,0.5,2.9,3.4,4.3,1.2,0.3,2.7,2.9,26.4,,104.0,109.0
2017,13,625,LAC,Los Angeles Clippers,36.0,NBA,SG,82.0,1.0,2157.0,8.3,20.2,0.41,2.7,7.5,0.36,5.6,12.7,0.44,4.0,4.7,0.86,0.4,2.6,3.0,5.0,1.4,0.3,3.1,2.7,23.4,,102.0,112.0
2018,18,625,MIN,Minnesota Timberwolves,37.0,NBA,SG,80.0,0.0,1653.0,9.3,22.4,0.42,3.1,9.5,0.33,6.2,12.9,0.48,3.1,3.4,0.9,0.6,2.4,3.0,5.6,1.2,0.3,2.9,2.6,24.9,,104.0,116.0
2019,24,625,PHO,Phoenix Suns,38.0,NBA,SG,64.0,0.0,1211.0,6.9,17.3,0.4,2.6,8.0,0.33,4.2,9.3,0.45,3.7,4.3,0.84,0.3,3.0,3.4,9.0,1.3,0.5,3.9,3.0,20.0,,102.0,119.0
2020,3,625,BRK,Brooklyn Nets,39.0,NBA,SG,1.0,0.0,6.0,15.8,31.5,0.5,7.9,15.8,0.5,7.9,15.8,0.5,0.0,0.0,,0.0,0.0,0.0,23.7,0.0,0.0,0.0,7.9,39.4,,155.0,118.0
