Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2004,14,2177,LAL,Los Angeles Lakers,31.0,NBA,C,67.0,67.0,2464.0,11.7,20.0,0.58,0.0,0.0,,11.7,20.0,0.58,7.0,14.3,0.49,5.2,11.0,16.2,4.1,0.7,3.5,4.1,4.7,30.4,,109.0,98.0
2005,16,2177,MIA,Miami Heat,32.0,NBA,C,73.0,73.0,2492.0,14.0,23.2,0.6,0.0,0.0,,14.0,23.2,0.6,7.5,16.2,0.46,5.4,10.8,16.1,4.2,0.8,3.6,4.3,5.6,35.4,,111.0,100.0
2006,16,2177,MIA,Miami Heat,33.0,NBA,C,59.0,58.0,1806.0,13.9,23.2,0.6,0.0,0.0,,13.9,23.2,0.6,6.4,13.7,0.47,5.0,10.7,15.7,3.3,0.7,3.0,4.9,6.7,34.3,,108.0,102.0
2007,16,2177,MIA,Miami Heat,34.0,NBA,C,40.0,39.0,1135.0,13.3,22.5,0.59,0.0,0.0,,13.3,22.5,0.59,5.8,13.8,0.42,4.6,9.4,14.0,3.7,0.4,2.6,4.5,6.5,32.4,,105.0,104.0
2008,31,2177,TOT,Total After Trade,35.0,NBA,C,61.0,61.0,1748.0,9.8,16.4,0.59,0.0,0.0,,9.8,16.4,0.59,5.0,10.0,0.5,4.9,11.4,16.3,2.7,0.9,2.6,5.3,6.7,24.5,,101.0,105.0
2008,16,2177,MIA,Miami Heat,35.0,NBA,C,33.0,33.0,945.0,10.8,18.5,0.58,0.0,0.0,,10.8,18.5,0.58,5.0,10.0,0.49,5.6,8.9,14.5,2.5,1.1,3.0,5.5,7.5,26.5,,100.0,107.0
2008,24,2177,PHO,Phoenix Suns,35.0,NBA,C,28.0,28.0,803.0,8.7,14.2,0.61,0.0,0.0,,8.7,14.2,0.61,5.1,9.9,0.51,4.1,14.2,18.3,3.0,0.8,2.1,5.1,5.8,22.4,,103.0,103.0
2009,24,2177,PHO,Phoenix Suns,36.0,NBA,C,75.0,75.0,2252.0,11.4,18.7,0.61,0.0,0.0,0.0,11.4,18.7,0.61,6.9,11.5,0.6,4.2,9.9,14.1,2.8,1.1,2.4,3.7,5.6,29.6,,117.0,109.0
2010,6,2177,CLE,Cleveland Cavaliers,37.0,NBA,C,53.0,53.0,1240.0,11.1,19.6,0.57,0.0,0.0,0.0,11.1,19.6,0.57,4.7,9.6,0.5,3.9,11.1,15.0,3.4,0.6,2.6,4.4,7.2,27.0,,104.0,102.0
2011,2,2177,BOS,Boston Celtics,38.0,NBA,C,37.0,36.0,752.0,9.5,14.2,0.67,0.0,0.0,,9.5,14.2,0.67,5.2,9.3,0.56,3.4,9.2,12.6,1.8,1.1,3.0,4.0,8.5,24.1,,111.0,98.0
