Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
2010,25,1987,POR,Portland Trail Blazers,Andre Miller,"March 19, 1976",33.0,NBA,PG,82.0,66.0,2500.0,404.0,908.0,0.44,16.0,80.0,0.2,388.0,828.0,0.47,0.45,322.0,392.0,0.82,81.0,185.0,266.0,445.0,93.0,9.0,173.0,169.0,1146.0,0.0
2011,25,1987,POR,Portland Trail Blazers,Andre Miller,"March 19, 1976",34.0,NBA,PG,81.0,81.0,2650.0,388.0,844.0,0.46,4.0,37.0,0.11,384.0,807.0,0.48,0.46,249.0,292.0,0.85,97.0,205.0,302.0,566.0,114.0,12.0,197.0,171.0,1029.0,0.0
2012,8,1987,DEN,Denver Nuggets,Andre Miller,"March 19, 1976",35.0,NBA,SG,66.0,7.0,1809.0,242.0,552.0,0.44,18.0,83.0,0.22,224.0,469.0,0.48,0.46,137.0,169.0,0.81,53.0,168.0,221.0,441.0,63.0,9.0,177.0,133.0,639.0,0.0
2013,8,1987,DEN,Denver Nuggets,Andre Miller,"March 19, 1976",36.0,NBA,PG,82.0,11.0,2151.0,303.0,632.0,0.48,17.0,64.0,0.27,286.0,568.0,0.5,0.49,163.0,194.0,0.84,60.0,178.0,238.0,484.0,73.0,11.0,172.0,159.0,786.0,0.0
2014,31,1987,TOT,Total After Trade,Andre Miller,"March 19, 1976",37.0,NBA,SG,58.0,2.0,982.0,106.0,231.0,0.46,11.0,21.0,0.52,95.0,210.0,0.45,0.48,60.0,77.0,0.78,28.0,102.0,130.0,197.0,34.0,9.0,61.0,75.0,283.0,0.0
2014,8,1987,DEN,Denver Nuggets,Andre Miller,"March 19, 1976",37.0,NBA,SG,30.0,2.0,570.0,66.0,144.0,0.46,9.0,18.0,0.5,57.0,126.0,0.45,0.49,35.0,47.0,0.74,16.0,57.0,73.0,100.0,15.0,7.0,33.0,32.0,176.0,0.0
2014,30,1987,WAS,Washington Wizards,Andre Miller,"March 19, 1976",37.0,NBA,SG,28.0,0.0,412.0,40.0,87.0,0.46,2.0,3.0,0.67,38.0,84.0,0.45,0.47,25.0,30.0,0.83,12.0,45.0,57.0,97.0,19.0,2.0,28.0,43.0,107.0,0.0
2015,31,1987,TOT,Total After Trade,Andre Miller,"March 19, 1976",38.0,NBA,PG,81.0,0.0,1253.0,145.0,290.0,0.5,7.0,34.0,0.21,138.0,256.0,0.54,0.51,58.0,77.0,0.75,37.0,116.0,153.0,284.0,32.0,6.0,104.0,103.0,355.0,0.0
2015,30,1987,WAS,Washington Wizards,Andre Miller,"March 19, 1976",38.0,NBA,PG,51.0,0.0,631.0,77.0,142.0,0.54,1.0,8.0,0.12,76.0,134.0,0.57,0.55,28.0,39.0,0.72,21.0,56.0,77.0,143.0,14.0,2.0,46.0,56.0,183.0,0.0
2015,26,1987,SAC,Sacramento Kings,Andre Miller,"March 19, 1976",38.0,NBA,PG,30.0,0.0,622.0,68.0,148.0,0.46,6.0,26.0,0.23,62.0,122.0,0.51,0.48,30.0,38.0,0.79,16.0,60.0,76.0,141.0,18.0,4.0,58.0,47.0,172.0,0.0
2016,31,1987,TOT,Total After Trade,Andre Miller,"March 19, 1976",39.0,NBA,PG,39.0,4.0,461.0,59.0,106.0,0.56,2.0,8.0,0.25,57.0,98.0,0.58,0.57,24.0,32.0,0.75,12.0,39.0,51.0,87.0,16.0,0.0,37.0,46.0,144.0,0.0
2016,18,1987,MIN,Minnesota Timberwolves,Andre Miller,"March 19, 1976",39.0,NBA,PG,26.0,0.0,280.0,36.0,58.0,0.62,1.0,4.0,0.25,35.0,54.0,0.65,0.63,15.0,19.0,0.79,6.0,18.0,24.0,58.0,9.0,0.0,25.0,32.0,88.0,0.0
2016,27,1987,SAS,San Antonio Spurs,Andre Miller,"March 19, 1976",39.0,NBA,PG,13.0,4.0,181.0,23.0,48.0,0.48,1.0,4.0,0.25,22.0,44.0,0.5,0.49,9.0,13.0,0.69,6.0,21.0,27.0,29.0,7.0,0.0,12.0,14.0,56.0,0.0
