Season,Team ID,Team ABV,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2009,3,NJN,New Jersey Nets,82,19830,39.8,86.0,0.46,8.1,20.7,0.39,31.7,65.3,0.48,23.4,30.7,0.76,11.7,34.0,45.7,24.1,7.6,5.3,14.8,22.6,111.0
2009,8,DEN,Denver Nuggets,82,19730,38.3,87.0,0.44,7.8,21.2,0.37,30.5,65.7,0.46,22.5,28.8,0.78,12.8,30.9,43.6,22.7,8.4,5.8,16.3,25.1,106.8
2009,29,UTA,Utah Jazz,82,19880,39.1,84.4,0.46,6.9,19.2,0.36,32.2,65.2,0.49,22.1,28.9,0.76,11.8,31.0,42.8,21.3,8.5,5.5,17.1,25.6,107.3
2009,28,TOR,Toronto Raptors,82,19805,41.8,89.9,0.46,8.3,22.6,0.37,33.5,67.3,0.5,18.2,23.2,0.78,11.8,33.4,45.2,24.9,6.9,5.1,14.4,21.7,110.0
2009,5,CHI,Chicago Bulls,82,19930,40.6,88.8,0.46,6.3,18.1,0.35,34.4,70.7,0.49,21.1,26.9,0.79,13.2,32.2,45.4,22.3,8.0,5.8,15.2,22.1,108.7
2009,18,MIN,Minnesota Timberwolves,82,19805,41.1,86.8,0.47,7.1,18.8,0.38,34.0,68.0,0.5,22.1,28.4,0.78,10.8,33.6,44.4,23.4,8.1,6.4,13.6,21.7,111.4
2009,21,OKC,Oklahoma City Thunder,82,19805,41.8,88.0,0.48,6.8,18.6,0.36,35.0,69.4,0.5,19.0,25.0,0.76,11.4,32.3,43.8,22.9,9.0,5.3,14.8,21.4,109.4
2009,30,WAS,Washington Wizards,82,19705,42.4,87.9,0.48,9.0,23.3,0.39,33.3,64.6,0.52,19.9,26.2,0.76,12.5,33.3,45.8,27.0,7.9,5.8,15.3,21.9,113.6
2009,13,LAC,Los Angeles Clippers,82,19880,42.2,89.2,0.47,7.0,18.8,0.38,35.2,70.5,0.5,20.3,26.7,0.76,12.6,34.8,47.4,25.6,8.5,5.4,14.3,21.1,111.7
2009,12,IND,Indiana Pacers,82,19830,39.4,86.1,0.46,7.1,19.1,0.38,32.3,67.0,0.48,23.3,30.5,0.76,11.4,34.0,45.4,21.7,8.0,5.6,14.4,21.2,109.2
2009,24,PHO,Phoenix Suns,82,19755,41.5,88.9,0.47,7.9,20.7,0.38,33.6,68.2,0.49,20.7,26.7,0.78,12.6,29.8,42.3,22.0,8.9,4.7,14.7,23.8,111.6
2009,20,NYK,New York Knicks,82,19805,42.3,88.2,0.48,7.2,20.4,0.35,35.2,67.9,0.52,19.0,25.0,0.76,12.0,35.4,47.4,22.2,8.2,5.5,14.9,20.0,110.8
2009,26,SAC,Sacramento Kings,82,19905,42.0,86.9,0.48,7.4,18.3,0.41,34.6,68.6,0.5,23.3,30.9,0.76,13.0,33.2,46.2,23.0,9.0,5.4,15.1,22.2,114.7
2009,10,GSW,Golden State Warriors,82,19880,41.8,89.4,0.47,7.2,18.8,0.38,34.7,70.6,0.49,22.5,28.8,0.78,14.3,33.1,47.5,24.3,8.0,5.1,15.1,23.7,113.3
