SEASON,TEAM ID,TEAM,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2008,7,DAL,Dallas Mavericks,82,19730,40.8,87.9,0.46,6.7,18.9,0.35,34.1,69.0,0.5,22.8,28.0,0.81,11.9,35.7,47.6,23.2,6.6,5.4,14.0,24.1,111.1
2008,28,TOR,Toronto Raptors,82,19830,42.2,90.2,0.47,7.7,19.6,0.39,34.6,70.6,0.49,18.1,22.2,0.81,10.6,33.5,44.1,26.2,7.6,4.5,12.9,21.4,110.2
2008,30,WAS,Washington Wizards,82,19905,40.2,90.2,0.45,7.8,21.8,0.36,32.5,68.5,0.48,21.0,26.8,0.78,13.6,32.4,46.0,21.7,8.5,5.3,14.6,21.6,109.2
2008,1,ALT,Atlanta Hawks,82,19855,39.5,87.0,0.45,5.1,14.3,0.36,34.4,72.7,0.47,22.8,29.6,0.77,13.4,32.6,46.0,23.9,8.0,5.9,16.2,22.2,106.9
2008,21,SEA,Seattle Supersonics,82,19830,39.3,88.3,0.44,3.9,11.8,0.33,35.3,76.5,0.46,18.0,23.4,0.77,12.2,33.8,46.0,22.0,6.7,5.0,16.5,21.1,100.5
2008,9,DET,Detroit Pistons,82,19730,41.8,91.3,0.46,6.8,18.5,0.37,35.0,72.7,0.48,21.0,27.4,0.77,13.6,33.8,47.3,25.5,8.1,6.6,13.3,23.5,111.4
2008,5,CHI,Chicago Bulls,82,19805,38.9,89.4,0.44,6.2,17.0,0.36,32.7,72.4,0.45,20.0,26.4,0.76,13.7,32.3,45.9,23.6,8.3,5.6,15.6,23.2,103.9
2008,4,CHA,Charlotte Bobcats,82,19880,38.9,86.2,0.45,7.0,19.0,0.37,32.0,67.2,0.48,19.9,27.8,0.71,11.7,32.1,43.8,23.0,8.1,5.3,15.8,23.4,104.6
2008,17,MIL,Milwaukee Bucks,82,19855,40.0,89.3,0.45,6.0,17.4,0.34,34.1,71.9,0.47,19.2,26.2,0.73,14.0,31.3,45.2,23.3,7.2,4.8,16.0,23.1,105.3
2008,20,NYK,New York Knicks,82,19880,39.1,89.0,0.44,6.5,19.2,0.34,32.6,69.9,0.47,20.1,27.6,0.73,13.6,32.4,45.9,20.2,6.9,2.8,15.6,23.2,104.7
2008,11,HOU,Houston Rockets,82,19730,40.4,90.2,0.45,7.8,23.0,0.34,32.6,67.2,0.48,18.1,24.9,0.73,13.5,35.8,49.3,23.7,8.1,5.7,15.1,21.7,106.8
2008,23,PHI,Philadelphia 76Ers,82,19755,41.1,89.3,0.46,4.1,12.8,0.32,37.0,76.5,0.48,20.3,28.7,0.71,14.3,31.8,46.2,22.5,9.6,5.4,15.7,21.8,106.4
2008,6,CLE,Cleveland Cavaliers,82,19855,39.4,89.8,0.44,7.4,20.7,0.36,32.0,69.1,0.46,19.8,27.6,0.72,14.6,34.4,49.0,22.0,7.8,5.7,15.4,23.0,106.0
2008,3,NJN,New Jersey Nets,82,19830,37.8,85.3,0.44,6.6,18.9,0.35,31.2,66.4,0.47,21.8,29.6,0.74,12.1,33.3,45.4,25.5,6.9,5.2,16.3,24.5,104.0
2008,18,MIN,Minnesota Timberwolves,82,19730,40.7,90.3,0.45,5.8,16.7,0.35,34.9,73.6,0.47,16.5,22.4,0.74,12.8,32.1,44.9,21.6,8.2,4.1,15.7,25.0,103.8
2008,25,POR,Portland Trail Blazers,82,19905,40.3,89.8,0.45,7.4,19.6,0.38,32.9,70.2,0.47,19.4,25.3,0.77,12.4,33.4,45.8,23.8,6.2,4.9,14.5,22.5,107.3
2008,27,SAS,San Antonio Spurs,82,19730,40.3,88.0,0.46,8.1,22.1,0.37,32.1,66.0,0.49,18.5,24.3,0.76,10.6,35.8,46.4,23.5,7.1,4.6,14.2,21.1,107.2
2008,13,LAC,Los Angeles Clippers,82,19805,37.1,84.8,0.44,4.6,14.2,0.32,32.5,70.6,0.46,22.4,28.7,0.78,10.5,32.8,43.3,22.8,7.3,5.2,15.5,23.0,101.2
2008,16,MIA,Miami Heat,82,19830,37.7,85.0,0.44,6.6,18.4,0.36,31.1,66.6,0.47,18.6,25.5,0.73,10.0,31.4,41.4,22.0,7.9,4.8,16.1,22.4,100.5
