OPP_SEASON,OPP_TEAM ID,TEAM,OPP_G,OPP_MP,OPP_FG,OPP_FGA,OPP_FG%,OPP_3P,OPP_3PA,OPP_3P%,OPP_2P,OPP_2PA,OPP_2P%,OPP_FT,OPP_FTA,OPP_FT%,OPP_ORB,OPP_DRB,OPP_TRB,OPP_AST,OPP_STL,OPP_BLK,OPP_TOV,OPP_PF,OPP_PTS
2017,18,MIN,82,19805,41.6,87.4,0.48,10.4,28.3,0.37,31.2,59.1,0.53,18.5,24.1,0.77,10.3,32.1,42.4,24.3,8.1,5.3,15.0,21.5,112.0
2017,26,SAC,82,19880,40.1,86.8,0.46,11.4,31.3,0.36,28.7,55.5,0.52,19.7,25.3,0.78,10.5,34.2,44.7,24.7,8.8,5.3,14.6,20.9,111.3
2017,6,CLE,82,19880,41.8,91.4,0.46,10.7,29.5,0.36,31.2,61.9,0.5,16.0,20.6,0.77,11.3,34.2,45.5,25.4,7.5,4.4,13.0,21.2,110.3
2017,30,WAS,82,19855,40.4,86.6,0.47,10.1,27.6,0.36,30.3,59.0,0.51,18.5,24.6,0.75,10.8,33.0,43.8,23.2,7.5,4.7,15.6,20.1,109.3
2017,22,ORL,82,19805,41.3,88.6,0.47,9.9,27.0,0.37,31.4,61.6,0.51,17.8,23.3,0.77,10.0,36.7,46.7,24.2,7.8,5.2,13.4,19.2,110.5
2017,20,NYK,82,19855,41.0,90.2,0.46,10.2,29.1,0.35,30.9,61.1,0.51,19.3,25.0,0.77,12.0,34.2,46.2,22.5,7.7,4.7,13.3,19.1,111.5
2017,23,PHI,82,19830,39.8,86.5,0.46,9.0,25.1,0.36,30.9,61.4,0.5,20.3,26.2,0.77,10.9,34.4,45.3,22.8,8.6,5.5,15.2,19.8,108.9
2017,25,POR,82,19930,40.0,88.1,0.46,9.5,25.6,0.37,30.5,62.4,0.49,21.3,27.1,0.78,10.3,34.6,44.9,21.0,7.9,5.4,13.1,20.2,110.8
2017,11,HOU,82,19780,40.9,88.4,0.46,9.9,29.0,0.34,31.0,59.4,0.52,17.2,22.1,0.78,10.7,33.2,43.8,24.0,8.5,5.0,15.0,20.3,109.0
2017,8,DEN,82,19755,42.7,89.6,0.48,10.0,26.6,0.38,32.7,63.0,0.52,17.3,22.2,0.78,9.5,31.8,41.4,24.4,8.4,5.0,12.1,20.4,112.7
2017,14,LAL,82,19705,42.1,87.2,0.48,10.3,27.8,0.37,31.8,59.4,0.54,18.5,24.3,0.76,10.4,34.6,45.1,26.1,8.6,5.4,14.7,18.8,113.0
2017,3,BRK,82,19755,41.0,89.4,0.46,9.8,26.8,0.37,31.2,62.6,0.5,19.0,24.6,0.77,10.8,35.6,46.4,22.7,9.4,5.5,13.1,20.0,110.7
2017,24,PHO,82,19830,39.8,85.3,0.47,10.0,26.1,0.38,29.9,59.3,0.5,22.5,28.8,0.78,10.1,33.5,43.6,21.9,8.0,5.3,14.7,22.0,112.2
