Season,Team ID,Team ABV,Team,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,DRB%,Arena,Attend.,Attend./G
2015,9,DET,Detroit Pistons,25.9,32.0,50.0,38,44,-1.0,-0.39,-1.39,105.3,106.4,-1.1,92.8,0.26,0.29,0.52,0.48,12.3,27.7,0.18,75.0,The Palace of Auburn Hills,625917,15266
2015,16,MIA,Miami Heat,28.5,37.0,45.0,33,49,-2.6,-0.32,-2.92,103.9,106.7,-2.8,90.9,0.31,0.26,0.54,0.5,14.5,23.2,0.23,73.4,AmericanAirlines Arena,808223,19713
2015,8,DEN,Denver Nuggets,26.4,30.0,52.0,31,51,-3.55,0.48,-3.07,104.5,108.2,-3.7,96.1,0.28,0.28,0.52,0.48,12.7,26.6,0.2,74.7,Pepsi Center,602707,14700
2015,26,SAC,Sacramento Kings,26.0,29.0,53.0,31,51,-3.71,0.64,-3.07,105.3,109.2,-3.9,95.4,0.36,0.2,0.54,0.49,14.8,26.5,0.28,75.2,Sleep Train Arena,680049,16587
2015,3,BRK,Brooklyn Nets,28.6,38.0,44.0,33,49,-2.88,-0.25,-3.13,104.4,107.4,-3.0,92.7,0.27,0.24,0.53,0.49,13.0,23.9,0.2,73.7,Barclays Center,698529,17037
2015,4,CHO,Charlotte Hornets,26.0,33.0,49.0,32,50,-3.17,-0.27,-3.44,100.1,103.5,-3.4,93.0,0.27,0.23,0.5,0.46,11.2,22.1,0.2,79.3,Time Warner Cable Arena,704886,17192
2015,22,ORL,Orlando Magic,24.3,25.0,57.0,25,57,-5.72,-0.15,-5.87,101.6,107.7,-6.1,93.8,0.23,0.24,0.52,0.49,14.0,23.1,0.17,76.0,Amway Center,688194,16785
2015,14,LAL,Los Angeles Lakers,27.0,21.0,61.0,23,59,-6.84,0.67,-6.17,103.4,110.6,-7.2,94.0,0.28,0.22,0.51,0.47,12.1,25.4,0.2,76.3,STAPLES Center,768244,18738
2015,18,MIN,Minnesota Timberwolves,24.4,16.0,66.0,19,63,-8.79,0.79,-8.0,102.9,112.2,-9.3,94.4,0.31,0.18,0.52,0.47,13.7,26.6,0.24,71.6,Target Center,595652,14416
2015,23,PHI,Philadelphia 76Ers,23.2,18.0,64.0,18,64,-8.98,-0.07,-9.04,95.5,104.8,-9.3,95.7,0.29,0.32,0.49,0.46,16.0,25.5,0.2,73.0,Wells Fargo Center,571572,13941
2015,20,NYK,New York Knicks,26.9,17.0,65.0,17,65,-9.32,-0.18,-9.5,99.9,110.0,-10.1,91.2,0.23,0.24,0.51,0.47,14.0,24.5,0.18,73.1,Madison Square Garden (IV),812292,19812
