Season,Team ID,Team ABV,Team,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,DRB%,Arena,Attend.,Attend./G
1992,21,SEA,Seattle Supersonics,27.3,47.0,35.0,46,36,1.88,-0.02,1.86,110.7,108.8,1.9,95.4,0.32,0.09,0.54,0.49,14.0,36.5,0.25,66.8,Seattle Center Coliseum,588928,
1992,12,IND,Indiana Pacers,26.4,40.0,42.0,46,36,1.89,-0.04,1.85,111.7,109.9,1.8,99.0,0.33,0.13,0.57,0.52,14.7,31.8,0.26,67.4,Market Square Arena,517352,
1992,13,LAC,Los Angeles Clippers,27.3,45.0,37.0,44,38,1.07,0.03,1.1,105.8,104.7,1.1,96.5,0.31,0.07,0.52,0.48,13.6,31.6,0.23,67.5,Los Angeles Memorial Sports Arena,500200,
1992,14,LAL,Los Angeles Lakers,28.3,43.0,39.0,38,44,-1.1,0.15,-0.95,107.7,108.9,-1.2,92.5,0.33,0.06,0.52,0.46,12.0,32.7,0.25,64.0,Great Western Forum,699240,
1992,1,ATL,Atlanta Hawks,27.2,38.0,44.0,37,45,-1.5,0.35,-1.15,107.3,108.9,-1.6,97.8,0.28,0.09,0.52,0.48,13.0,33.6,0.2,68.3,Omni Coliseum,511803,
1992,23,PHI,Philadelphia 76Ers,27.6,35.0,47.0,37,45,-1.27,-0.07,-1.34,108.3,109.7,-1.4,93.7,0.34,0.1,0.54,0.49,13.8,30.9,0.26,66.4,The Spectrum,574137,
1992,17,MIL,Milwaukee Bucks,30.2,31.0,51.0,36,46,-1.71,0.26,-1.46,108.8,110.6,-1.8,95.5,0.29,0.14,0.53,0.49,14.2,35.9,0.22,65.0,Bradley Center,635515,
1992,3,NJN,New Jersey Nets,25.6,40.0,42.0,36,46,-1.7,0.15,-1.54,107.0,108.7,-1.7,98.0,0.26,0.09,0.51,0.47,14.1,39.1,0.19,66.3,Brendan Byrne Arena,517356,20049.0
1992,11,HOU,Houston Rockets,28.0,42.0,40.0,36,46,-1.72,-0.22,-1.94,106.2,108.0,-1.8,95.1,0.29,0.14,0.54,0.5,15.0,30.9,0.22,66.4,The Summit,592790,15021.0
1992,4,CHO,Charlotte Hornets,25.2,31.0,51.0,31,51,-3.9,0.33,-3.57,107.1,110.9,-3.8,101.7,0.29,0.05,0.53,0.48,13.0,31.1,0.22,65.4,Charlotte Coliseum,971618,
1992,16,MIA,Miami Heat,24.4,38.0,44.0,30,52,-4.21,0.27,-3.94,106.7,110.9,-4.2,97.7,0.33,0.11,0.53,0.48,14.6,33.0,0.26,67.6,Miami Arena,613583,
1992,30,WAB,Washington Bullets,26.1,25.0,57.0,29,53,-4.46,0.11,-4.35,103.9,108.4,-4.5,97.7,0.27,0.07,0.51,0.47,13.3,28.9,0.21,66.2,Capital Centre,505988,
1992,26,SAC,Sacramento Kings,25.1,29.0,53.0,26,56,-6.06,0.44,-5.63,103.9,109.9,-6.0,99.6,0.3,0.09,0.52,0.48,14.3,28.5,0.22,64.2,ARCO Arena (II),697574,
1992,22,ORL,Orlando Magic,26.6,21.0,61.0,23,59,-6.91,0.4,-6.52,103.5,110.5,-7.0,98.0,0.32,0.09,0.51,0.47,14.6,32.4,0.24,67.8,Orlando Arena,621191,
1992,18,MIN,Minnesota Timberwolves,26.4,15.0,67.0,23,59,-7.05,0.2,-6.85,105.0,112.4,-7.4,95.1,0.25,0.05,0.5,0.47,12.4,31.5,0.19,62.3,Target Center,769035,
1992,7,DAL,Dallas Mavericks,28.2,22.0,60.0,21,61,-7.65,0.18,-7.47,103.0,111.1,-8.1,94.4,0.28,0.11,0.5,0.46,13.1,31.2,0.21,67.8,Reunion Arena,634380,
1992,8,DEN,Denver Nuggets,25.7,24.0,58.0,21,61,-7.87,0.28,-7.59,100.7,108.6,-7.9,98.6,0.28,0.06,0.49,0.45,14.9,34.8,0.21,68.0,McNichols Sports Arena,534323,
