Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1993,27,644,SAS,San Antonio Spurs,Terry Cummings,"March 15, 1961",31.0,NBA,PF,8.0,0.0,76.0,7.3,19.2,0.38,0.0,0.0,,7.3,19.2,0.38,3.3,6.6,0.5,4.0,8.6,12.6,2.6,0.7,0.7,1.3,11.3,17.9,,94.0,107.0
1994,27,644,SAS,San Antonio Spurs,Terry Cummings,"March 15, 1961",32.0,NBA,PF,59.0,29.0,1133.0,8.6,20.1,0.43,0.0,0.1,0.0,8.6,20.0,0.43,3.0,5.0,0.59,6.2,7.8,14.0,2.4,1.5,0.6,2.8,6.4,20.2,,100.0,105.0
1995,27,644,SAS,San Antonio Spurs,Terry Cummings,"March 15, 1961",33.0,NBA,PF,76.0,20.0,1273.0,8.9,18.5,0.48,0.0,0.0,,8.9,18.5,0.48,2.9,4.9,0.58,5.5,9.6,15.1,2.4,1.4,0.8,3.8,7.5,20.7,,100.0,104.0
1996,17,644,MIL,Milwaukee Bucks,Terry Cummings,"March 15, 1961",34.0,NBA,PF,81.0,13.0,1777.0,8.1,17.5,0.46,0.0,0.2,0.14,8.1,17.3,0.47,3.1,4.8,0.65,4.8,8.5,13.3,2.7,1.7,0.9,2.1,7.9,19.3,,107.0,109.0
1997,21,644,SEA,Seattle Supersonics,Terry Cummings,"March 15, 1961",35.0,NBA,PF,45.0,3.0,828.0,9.9,20.5,0.49,0.2,0.3,0.6,9.8,20.2,0.48,3.7,5.3,0.7,4.5,7.3,11.7,2.5,2.1,0.4,2.9,7.3,23.8,,106.0,103.0
1998,31,644,TOT,Total After Trade,Terry Cummings,"March 15, 1961",36.0,NBA,PF,74.0,3.0,1185.0,9.1,19.4,0.47,0.0,0.0,0.0,9.1,19.3,0.47,3.0,4.4,0.68,4.4,8.4,12.8,2.1,1.7,0.5,2.3,8.2,21.1,,103.0,102.0
1998,23,644,PHI,Philadelphia 76Ers,Terry Cummings,"March 15, 1961",36.0,NBA,PF,44.0,2.0,656.0,7.8,17.2,0.46,0.0,0.1,0.0,7.8,17.1,0.46,3.2,4.7,0.67,4.4,7.5,12.0,1.7,1.8,0.4,1.4,8.3,18.9,,108.0,105.0
1998,20,644,NYK,New York Knicks,Terry Cummings,"March 15, 1961",36.0,NBA,PF,30.0,1.0,529.0,10.6,22.2,0.48,0.0,0.0,,10.6,22.2,0.48,2.9,4.1,0.7,4.3,9.6,13.9,2.7,1.6,0.5,3.5,8.1,24.1,,99.0,99.0
1999,10,644,GSW,Golden State Warriors,Terry Cummings,"March 15, 1961",37.0,NBA,PF,50.0,0.0,1011.0,9.9,22.7,0.44,0.1,0.1,1.0,9.9,22.6,0.44,4.3,6.1,0.71,5.1,8.5,13.6,3.1,2.5,0.5,3.1,9.0,24.3,,101.0,99.0
2000,10,644,GSW,Golden State Warriors,Terry Cummings,"March 15, 1961",38.0,NBA,PF,22.0,0.0,398.0,9.6,22.4,0.43,0.0,0.0,,9.6,22.4,0.43,4.0,4.9,0.82,5.7,7.8,13.5,2.7,1.6,1.0,3.4,9.4,23.3,,99.0,107.0
