OPP_SEASON,OPP_TEAM ID,TEAM,OPP_G,OPP_MP,OPP_FG,OPP_FGA,OPP_FG%,OPP_3P,OPP_3PA,OPP_3P%,OPP_2P,OPP_2PA,OPP_2P%,OPP_FT,OPP_FTA,OPP_FT%,OPP_ORB,OPP_DRB,OPP_TRB,OPP_AST,OPP_STL,OPP_BLK,OPP_TOV,OPP_PF,OPP_PTS
1999,30,WAS,50,241.0,34.1,76.5,0.45,4.4,12.4,0.35,29.7,64.1,0.46,20.9,28.4,0.74,12.3,30.3,42.7,21.6,8.0,4.2,15.8,21.7,93.4
1999,7,DAL,50,241.5,36.3,80.7,0.45,4.3,13.7,0.32,32.0,67.0,0.48,17.1,23.9,0.72,13.2,30.4,43.6,21.5,7.2,4.9,14.0,20.8,94.0
1999,2,BOS,50,243.0,34.5,77.9,0.44,3.5,11.2,0.31,31.0,66.7,0.46,22.4,30.1,0.74,12.8,30.9,43.7,20.4,9.2,5.1,16.8,20.0,94.9
1999,3,NJN,50,241.0,35.9,79.4,0.45,4.5,13.1,0.34,31.5,66.3,0.48,18.9,26.0,0.73,12.5,31.6,44.1,19.4,7.9,6.5,16.3,21.7,95.2
1999,21,SEA,50,242.0,36.8,80.5,0.46,5.3,15.3,0.34,31.5,65.2,0.48,17.1,23.7,0.72,13.0,28.9,42.0,22.2,8.0,4.5,14.9,23.3,95.9
1999,14,LAL,50,241.0,35.2,79.8,0.44,4.3,13.1,0.33,30.8,66.8,0.46,21.3,30.0,0.71,12.6,28.1,40.6,21.2,8.2,3.9,14.3,25.4,96.0
1999,15,VAN,50,243.5,36.3,78.3,0.46,4.6,13.1,0.35,31.7,65.3,0.48,20.4,28.0,0.73,13.5,29.1,42.6,23.8,9.8,6.6,15.6,23.3,97.5
1999,13,LAC,50,242.5,36.6,77.2,0.47,4.4,12.5,0.35,32.2,64.6,0.5,21.6,28.9,0.75,12.8,30.1,42.9,22.0,8.4,5.8,15.6,20.8,99.2
1999,8,DEN,50,240.5,37.7,80.3,0.47,4.7,12.8,0.37,33.0,67.5,0.49,19.9,26.8,0.74,12.4,30.0,42.4,23.5,7.9,5.5,14.0,22.1,100.1
1999,26,SAC,50,244.0,40.2,90.0,0.45,4.4,13.0,0.34,35.8,77.0,0.46,15.9,22.3,0.71,15.0,32.0,47.0,23.3,9.8,4.4,15.8,22.0,100.6
