Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1991,21.0,2305,SEA,Seattle Supersonics,Ricky Pierce,"August 19, 1959",31.0,NBA,SG,32.0,2.0,840.0,12.0,25.9,0.46,0.5,1.4,0.39,11.5,24.5,0.47,8.8,9.5,0.92,1.8,2.6,4.4,4.3,1.3,0.1,3.2,4.8,33.3,,116.0,113.0
1992,21.0,2305,SEA,Seattle Supersonics,Ricky Pierce,"August 19, 1959",32.0,NBA,SG,78.0,78.0,2658.0,11.7,24.7,0.48,0.6,2.3,0.27,11.1,22.4,0.5,7.9,8.6,0.92,1.8,2.7,4.4,4.6,1.6,0.4,3.6,4.0,32.0,,116.0,113.0
1993,21.0,2305,SEA,Seattle Supersonics,Ricky Pierce,"August 19, 1959",33.0,NBA,SG,77.0,72.0,2218.0,11.8,24.1,0.49,0.9,2.5,0.37,10.9,21.6,0.5,7.1,7.9,0.89,1.3,3.0,4.3,5.0,2.3,0.2,3.6,3.8,31.6,,116.0,108.0
1994,21.0,2305,SEA,Seattle Supersonics,Ricky Pierce,"August 19, 1959",34.0,NBA,SG,51.0,0.0,1022.0,13.4,28.5,0.47,0.3,1.6,0.19,13.1,26.9,0.49,9.3,10.4,0.9,1.4,2.7,4.1,4.5,2.1,0.2,3.2,4.1,36.5,,114.0,106.0
1995,10.0,2305,GSW,Golden State Warriors,Ricky Pierce,"August 19, 1959",35.0,NBA,PG,27.0,6.0,673.0,8.1,18.5,0.44,1.7,5.1,0.33,6.4,13.4,0.48,6.8,7.7,0.88,0.9,3.8,4.7,2.9,1.6,0.1,1.7,2.8,24.6,,117.0,115.0
1996,12.0,2305,IND,Indiana Pacers,Ricky Pierce,"August 19, 1959",36.0,NBA,SG,76.0,2.0,1404.0,10.1,22.6,0.45,1.3,4.0,0.34,8.8,18.6,0.47,6.7,7.8,0.85,1.5,3.7,5.2,3.9,2.2,0.2,3.6,7.2,28.2,,108.0,108.0
1997,31.0,2305,TOT,Total After Trade,Ricky Pierce,"August 19, 1959",37.0,NBA,SG,60.0,27.0,1250.0,10.2,21.1,0.48,1.8,4.0,0.44,8.4,17.1,0.49,5.9,6.6,0.9,1.5,3.6,5.1,3.4,1.2,0.4,2.9,4.1,28.0,,113.0,113.0
1997,8.0,2305,DEN,Denver Nuggets,Ricky Pierce,"August 19, 1959",37.0,NBA,SG,33.0,10.0,600.0,10.4,22.5,0.46,1.0,3.4,0.31,9.4,19.1,0.49,7.2,8.0,0.9,1.5,3.1,4.6,2.7,1.2,0.4,3.3,4.2,29.0,,108.0,115.0
1997,,2305,CHH,None,Ricky Pierce,"August 19, 1959",37.0,NBA,SG,27.0,17.0,650.0,9.9,19.8,0.5,2.5,4.7,0.54,7.4,15.1,0.49,4.7,5.3,0.89,1.6,4.1,5.7,4.1,1.2,0.3,2.5,4.0,27.0,,119.0,112.0
1998,17.0,2305,MIL,Milwaukee Bucks,Ricky Pierce,"August 19, 1959",38.0,NBA,SG,39.0,0.0,442.0,6.3,17.2,0.36,0.5,1.6,0.31,5.8,15.7,0.37,5.2,6.3,0.83,2.3,3.1,5.4,4.1,1.1,0.0,2.5,4.2,18.2,,99.0,110.0
