Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
2007,18,997,MIN,Minnesota Timberwolves,Kevin Garnett,"May 19, 1976",30.0,NBA,PF,76.0,76.0,2995.0,638.0,1341.0,0.48,12.0,56.0,0.21,626.0,1285.0,0.49,0.48,416.0,498.0,0.84,183.0,792.0,975.0,313.0,89.0,126.0,205.0,184.0,1704.0,,3.0
2008,2,997,BOS,Boston Celtics,Kevin Garnett,"May 19, 1976",31.0,NBA,PF,71.0,71.0,2328.0,534.0,990.0,0.54,0.0,11.0,0.0,534.0,979.0,0.55,0.54,269.0,336.0,0.8,135.0,520.0,655.0,244.0,100.0,89.0,138.0,163.0,1337.0,,0.0
2009,2,997,BOS,Boston Celtics,Kevin Garnett,"May 19, 1976",32.0,NBA,PF,57.0,57.0,1772.0,393.0,740.0,0.53,2.0,8.0,0.25,391.0,732.0,0.53,0.53,111.0,132.0,0.84,78.0,407.0,485.0,144.0,63.0,68.0,90.0,128.0,899.0,,0.0
2010,2,997,BOS,Boston Celtics,Kevin Garnett,"May 19, 1976",33.0,NBA,PF,69.0,69.0,2060.0,402.0,772.0,0.52,1.0,5.0,0.2,401.0,767.0,0.52,0.52,185.0,221.0,0.84,78.0,428.0,506.0,185.0,68.0,57.0,101.0,170.0,990.0,,0.0
2011,2,997,BOS,Boston Celtics,Kevin Garnett,"May 19, 1976",34.0,NBA,PF,71.0,71.0,2220.0,434.0,822.0,0.53,1.0,5.0,0.2,433.0,817.0,0.53,0.53,187.0,217.0,0.86,83.0,548.0,631.0,171.0,95.0,57.0,115.0,148.0,1056.0,,0.0
2012,2,997,BOS,Boston Celtics,Kevin Garnett,"May 19, 1976",35.0,NBA,C,60.0,60.0,1864.0,391.0,777.0,0.5,3.0,9.0,0.33,388.0,768.0,0.5,0.5,162.0,189.0,0.86,66.0,428.0,494.0,175.0,56.0,61.0,107.0,141.0,947.0,,0.0
2013,2,997,BOS,Boston Celtics,Kevin Garnett,"May 19, 1976",36.0,NBA,C,68.0,68.0,2022.0,422.0,850.0,0.5,2.0,16.0,0.12,420.0,834.0,0.5,0.5,158.0,201.0,0.79,75.0,455.0,530.0,159.0,78.0,62.0,110.0,154.0,1004.0,,0.0
2014,3,997,BRK,Brooklyn Nets,Kevin Garnett,"May 19, 1976",37.0,NBA,C,54.0,54.0,1109.0,157.0,356.0,0.44,0.0,3.0,0.0,157.0,353.0,0.44,0.44,38.0,47.0,0.81,60.0,298.0,358.0,82.0,43.0,40.0,69.0,123.0,352.0,,0.0
2015,31,997,TOT,Total After Trade,Kevin Garnett,"May 19, 1976",38.0,NBA,PF,47.0,47.0,952.0,143.0,306.0,0.47,1.0,7.0,0.14,142.0,299.0,0.48,0.47,36.0,45.0,0.8,48.0,263.0,311.0,77.0,46.0,17.0,46.0,109.0,323.0,,0.0
2015,3,997,BRK,Brooklyn Nets,Kevin Garnett,"May 19, 1976",38.0,NBA,PF,42.0,42.0,854.0,125.0,275.0,0.46,1.0,6.0,0.17,124.0,269.0,0.46,0.46,34.0,41.0,0.83,46.0,239.0,285.0,69.0,41.0,13.0,45.0,96.0,285.0,,0.0
2015,18,997,MIN,Minnesota Timberwolves,Kevin Garnett,"May 19, 1976",38.0,NBA,PF,5.0,5.0,98.0,18.0,31.0,0.58,0.0,1.0,0.0,18.0,30.0,0.6,0.58,2.0,4.0,0.5,2.0,24.0,26.0,8.0,5.0,4.0,1.0,13.0,38.0,,0.0
2016,18,997,MIN,Minnesota Timberwolves,Kevin Garnett,"May 19, 1976",39.0,NBA,PF,38.0,38.0,556.0,54.0,115.0,0.47,0.0,1.0,0.0,54.0,114.0,0.47,0.47,14.0,21.0,0.67,15.0,135.0,150.0,62.0,28.0,10.0,16.0,70.0,122.0,,0.0
