OPP_SEASON,OPP_TEAM ID,TEAM,OPP_G,OPP_MP,OPP_FG,OPP_FGA,OPP_FG%,OPP_3P,OPP_3PA,OPP_3P%,OPP_2P,OPP_2PA,OPP_2P%,OPP_FT,OPP_FTA,OPP_FT%,OPP_ORB,OPP_DRB,OPP_TRB,OPP_AST,OPP_STL,OPP_BLK,OPP_TOV,OPP_PF,OPP_PTS
2019,14,LAL,82,19780,40.4,89.5,0.45,11.4,32.7,0.35,29.0,56.8,0.51,17.2,21.9,0.78,10.9,34.3,45.2,24.1,8.0,5.0,13.7,20.1,109.5
2019,20,NYK,82,19780,41.8,89.6,0.47,11.8,32.6,0.36,30.0,57.0,0.53,18.2,23.7,0.77,10.7,36.7,47.5,25.6,7.4,5.6,13.2,20.8,113.7
2019,18,MIN,82,19830,41.7,89.2,0.47,12.6,33.3,0.38,29.1,56.0,0.52,16.9,22.1,0.77,11.1,34.1,45.2,25.9,6.5,5.5,14.6,21.7,112.9
2019,6,CLE,82,19755,44.5,89.9,0.5,12.4,32.6,0.38,32.1,57.3,0.56,16.3,21.1,0.77,9.8,35.6,45.5,26.5,7.1,5.8,12.8,20.0,117.6
2019,13,LAC,82,19830,40.7,89.1,0.46,10.1,29.5,0.34,30.6,59.7,0.51,20.0,25.7,0.78,11.0,33.6,44.6,23.5,8.1,5.9,12.9,23.4,111.5
2019,26,SAC,82,19730,40.9,87.6,0.47,11.6,33.5,0.35,29.2,54.2,0.54,18.2,23.6,0.77,10.8,35.6,46.4,23.9,7.3,5.0,15.4,20.7,111.5
2019,19,NOP,82,19755,41.7,89.5,0.47,11.8,32.5,0.36,29.9,57.0,0.52,17.3,22.7,0.76,10.6,33.6,44.1,25.6,8.3,5.2,13.1,20.3,112.6
2019,24,PHO,82,19880,41.8,86.8,0.48,11.0,29.5,0.37,30.9,57.4,0.54,20.5,27.2,0.75,11.7,34.8,46.5,25.5,8.9,4.9,15.4,20.3,115.1
2019,30,WAS,82,19930,42.3,88.2,0.48,11.8,31.9,0.37,30.5,56.3,0.54,17.5,22.5,0.78,11.1,34.9,46.0,25.6,7.5,4.5,15.3,20.7,113.9
2019,1,ALT,82,19855,40.8,86.3,0.47,11.8,32.8,0.36,29.0,53.5,0.54,20.5,27.0,0.76,10.1,33.8,43.9,25.6,9.4,5.2,14.4,21.1,113.9
