Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
1992,17,2575,MIL,Milwaukee Bucks,Danny Schayes,1959-05-10,32.0,NBA,C,43.0,4.0,726.0,83.0,199.0,0.42,0.0,0.0,,83.0,199.0,0.42,0.42,74.0,96.0,0.77,58.0,110.0,168.0,34.0,19.0,19.0,41.0,98.0,240.0,0.0
1993,17,2575,MIL,Milwaukee Bucks,Danny Schayes,1959-05-10,33.0,NBA,C,70.0,7.0,1124.0,105.0,263.0,0.4,0.0,3.0,0.0,105.0,260.0,0.4,0.4,112.0,137.0,0.82,72.0,177.0,249.0,78.0,36.0,36.0,65.0,148.0,322.0,0.0
1994,31,2575,TOT,Total After Trade,Danny Schayes,1959-05-10,34.0,NBA,C,36.0,6.0,363.0,28.0,84.0,0.33,0.0,0.0,,28.0,84.0,0.33,0.33,29.0,32.0,0.91,31.0,48.0,79.0,13.0,10.0,10.0,23.0,45.0,85.0,0.0
1994,17,2575,MIL,Milwaukee Bucks,Danny Schayes,1959-05-10,34.0,NBA,C,23.0,6.0,230.0,14.0,46.0,0.3,0.0,0.0,,14.0,46.0,0.3,0.3,21.0,22.0,0.96,16.0,29.0,45.0,5.0,5.0,8.0,14.0,27.0,49.0,0.0
1994,14,2575,LAL,Los Angeles Lakers,Danny Schayes,1959-05-10,34.0,NBA,C,13.0,0.0,133.0,14.0,38.0,0.37,0.0,0.0,,14.0,38.0,0.37,0.37,8.0,10.0,0.8,15.0,19.0,34.0,8.0,5.0,2.0,9.0,18.0,36.0,0.0
1995,24,2575,PHO,Phoenix Suns,Danny Schayes,1959-05-10,35.0,NBA,C,69.0,27.0,823.0,126.0,248.0,0.51,1.0,1.0,1.0,125.0,247.0,0.51,0.51,50.0,69.0,0.72,57.0,151.0,208.0,89.0,20.0,37.0,64.0,170.0,303.0,0.0
1996,16,2575,MIA,Miami Heat,Danny Schayes,1959-05-10,36.0,NBA,C,32.0,6.0,399.0,32.0,94.0,0.34,0.0,0.0,,32.0,94.0,0.34,0.34,37.0,46.0,0.8,29.0,60.0,89.0,9.0,11.0,16.0,23.0,60.0,101.0,0.0
1997,22,2575,ORL,Orlando Magic,Danny Schayes,1959-05-10,37.0,NBA,PF,45.0,6.0,540.0,47.0,120.0,0.39,0.0,1.0,0.0,47.0,119.0,0.4,0.39,39.0,52.0,0.75,41.0,84.0,125.0,14.0,15.0,16.0,27.0,74.0,133.0,0.0
1998,22,2575,ORL,Orlando Magic,Danny Schayes,1959-05-10,38.0,NBA,C,74.0,33.0,1272.0,155.0,371.0,0.42,0.0,0.0,,155.0,371.0,0.42,0.42,96.0,119.0,0.81,97.0,145.0,242.0,44.0,34.0,33.0,61.0,182.0,406.0,0.0
1999,22,2575,ORL,Orlando Magic,Danny Schayes,1959-05-10,39.0,NBA,C,19.0,1.0,143.0,11.0,29.0,0.38,0.0,0.0,,11.0,29.0,0.38,0.38,6.0,8.0,0.75,3.0,11.0,14.0,4.0,1.0,2.0,8.0,23.0,28.0,0.0
